User_ID,Calories
19917787,90
13690411,138
18261636,72
14300304,126
17419235,36
15668455,144
19774028,163
13483132,134
15115959,104
14814268,156
11882329,83
10556827,54
16395133,64
14903579,17
14450172,54
13250862,24
10021419,189
13655471,53
12130072,6
16480674,181
18556513,104
16725651,12
16427377,142
18010312,29
19206652,211
19564498,231
14486952,44
11699004,85
14839686,84
16843664,42
17326999,68
13041275,39
10797742,73
19770812,121
13547603,15
14445013,7
19744384,4
10140238,83
16001102,30
11111780,31
11077569,181
18357319,155
19019813,3
18957927,19
10263593,7
12088340,129
10749574,136
17728423,135
11237440,39
10776630,68
19166029,19
16562821,75
13964015,98
15422095,156
16563380,86
12374371,134
16320744,12
10567295,90
16690465,186
11165210,102
16454462,78
18109365,107
12004679,43
14518651,101
15610653,175
17197650,128
16197127,64
14629732,24
10020368,37
16380283,177
16627700,50
12661595,162
15477893,14
13122689,8
16513522,49
14740186,238
11891700,136
18840106,45
14187841,75
14751208,147
19749901,32
17272227,134
15523047,79
17251684,44
10027476,123
13404165,14
19677464,144
19729690,17
17045872,136
16773888,86
19067220,122
13505452,68
12332044,166
11153703,33
11109348,206
11353068,161
17451128,191
16280884,59
13642107,45
13655931,60
19983373,188
13711852,63
18845812,86
14361662,22
14070898,190
17334868,55
16863302,44
16356363,19
16517721,24
12625905,153
18218601,61
15154368,185
17305573,43
12317336,192
18090503,179
16694676,110
12828450,14
19198940,207
19289749,84
16290605,129
16994250,5
16665652,29
19463444,171
14315428,88
16891781,89
15538614,236
17476817,75
15560360,80
18682151,32
12471502,146
11594770,17
14781256,148
13738193,99
11054957,124
10207164,249
13264959,6
13245778,27
13796363,5
19212490,60
17667558,184
13528098,176
14400570,157
14412879,3
13446547,179
11770071,65
19301268,105
14839424,125
14631256,110
10709573,70
11859173,91
16646567,141
11182170,13
12950490,60
17568795,187
17989215,6
11672096,152
10332883,9
14987938,72
16810366,76
10171790,25
16161315,53
17407051,54
19889225,146
16815544,90
10444600,194
10999566,128
16922982,70
14467709,46
19209733,94
13749090,40
16085425,2
15154342,31
18243252,86
10977360,17
10636936,100
11422946,135
11396446,8
19738696,3
18811883,170
13335840,34
10411621,165
15005212,110
19971278,59
19400848,80
12225872,5
10866748,22
10615164,13
14335927,82
17670099,33
19693886,69
11594161,63
17753289,10
14129972,133
17546508,222
10647581,55
16855873,27
16820253,124
10272678,101
13571771,193
19604604,106
11586893,130
12330499,18
12235821,199
18182811,153
15716749,13
18557561,118
11252629,136
14932277,126
10748485,9
11636441,172
12951148,179
13310205,22
19701731,22
15789439,138
12799806,92
10189848,94
16956783,112
19136513,147
13653396,196
18729924,94
19368751,24
13344313,153
15259211,105
13120041,110
17046450,13
17298917,7
19312005,70
17152531,142
10115284,11
12407086,11
14806687,155
12300466,85
15478503,68
14469880,176
11209514,155
10157295,52
11583687,12
17242181,87
10700293,195
11028654,212
19091958,80
10168643,137
12982023,148
12999089,84
17271525,166
14030207,52
16861363,153
14134398,42
12611448,22
13828542,34
14003382,99
12818636,160
13717383,74
11832495,98
10122039,3
16901202,107
16976041,97
15747020,55
13356448,101
14692435,30
17177140,20
12858055,168
13263146,1
11903056,163
15951389,118
15267778,123
19173889,74
12746252,106
19168503,14
14179772,47
16541767,52
13017881,234
15032806,60
12475200,105
16487558,196
14891076,214
15259732,68
15250736,147
14769275,88
13695538,181
16376096,58
10864387,105
13113741,78
13496284,76
17809520,90
19650071,64
18493222,12
13919809,174
15518976,7
14907689,13
19335230,17
16257971,60
11813603,78
15138479,89
18070906,131
13578204,10
18216595,204
10196902,65
12965906,31
18434917,132
18862587,105
18085938,157
13277334,23
13726063,174
11968334,48
13481079,105
14090351,60
12483435,105
18874399,202
11501754,73
12578105,109
14869915,101
11612313,14
13076521,120
15359909,204
13347114,8
13492419,52
18996844,179
10952926,167
12849019,7
17911210,87
15412272,8
11542826,94
13025999,22
10788929,176
14525177,135
12389811,57
17117359,88
14071859,175
16299205,9
18212961,90
18322780,128
15115764,177
15579815,9
12746655,174
11906536,56
18015016,218
18001428,52
19871856,156
11481222,205
15165311,180
12800956,81
17714009,34
13367422,69
12994105,115
11905609,13
17995892,93
11586786,81
12721653,26
14446331,43
18163157,24
10146798,49
17727250,36
12610916,25
12455822,37
11112013,144
13776243,168
17721746,77
18345783,41
19691507,19
18306592,61
19170181,99
14003775,66
11160770,216
14338206,118
15683964,14
11685997,80
16437198,100
17012369,124
15369798,136
16055689,160
15382190,132
14784146,33
13473706,99
15128163,191
18026757,19
15438491,183
10060589,42
11994271,75
17548410,112
16548462,147
15805510,8
14988285,214
11106719,66
18034259,31
16599246,70
15811330,19
11349389,64
11640033,151
16266919,9
16516852,192
19382936,5
10824149,28
18651406,93
19939941,103
17794285,72
18667101,77
16798826,121
18894993,167
13281279,53
18255361,50
15941631,67
10959171,61
11703009,29
12581930,110
16754579,97
15160272,23
12215329,170
16983053,16
12573396,158
14282992,100
15694956,174
15351072,27
14494018,16
14015894,86
11236996,35
17214810,25
10350432,47
15530612,90
16366436,2
10850183,7
17434461,250
18154398,186
13828791,6
16086752,97
11568664,89
15557806,26
10480955,65
11035179,23
11944224,12
13157592,150
10085980,96
14576993,58
15404515,11
18075092,185
17293855,123
11250457,237
14268261,122
18644412,145
15861036,118
11429017,99
10685242,67
15324192,15
11198879,182
11012136,48
10841708,165
13713143,174
13640619,165
11750896,26
17622350,251
19991370,202
17736374,34
16664102,68
15817315,94
15676609,39
19294591,146
10239327,102
14681515,94
11393176,23
19959933,68
10416209,130
15368975,60
15797305,45
12211045,38
18664301,33
14490361,44
16273476,266
10721146,8
10162019,29
14223644,59
18783850,134
12033861,15
17394397,38
10011980,3
14806449,6
12615722,147
10698661,166
16883896,60
19157348,173
17091491,76
17499855,6
16052399,111
12537787,67
14105081,21
18826115,41
19742183,2
11030070,3
19593906,148
14148047,67
13693592,17
19763008,133
14206207,137
15688142,53
16883888,79
15381703,14
14560099,201
17597162,62
18864874,35
19914423,146
11325637,95
10091123,230
17131147,148
15247102,227
17583384,16
10483224,178
16033850,62
16507293,131
14437091,30
19057159,168
11433286,91
10330872,121
14885561,86
17479420,8
18252820,19
15372875,112
17525952,70
15771654,18
13716627,237
13387768,67
10799580,9
11223828,113
10102192,82
12281497,120
10100604,121
17160085,25
13397390,20
17849582,17
13632790,82
17848481,17
19961457,7
11890347,151
10623679,16
19527280,150
17968072,62
16202796,42
19467825,37
19629426,7
15798328,56
10320110,29
10260258,161
16607836,104
12407604,12
16894029,124
12650592,189
13277989,41
15339233,3
11785279,7
10219012,128
18695906,18
11733841,12
12912049,88
16729981,86
15260647,68
18785482,38
15283984,98
17564541,150
10227552,46
12214546,171
12150256,124
16102997,202
13896084,51
18542347,189
18443671,106
14224288,121
13529829,11
10345279,109
16063705,8
16351632,23
17435394,83
18930801,101
13773378,71
19661125,151
12163888,78
18298527,39
10749351,67
10106140,81
12612101,9
16249897,32
17634402,34
15540933,80
19743558,34
17309611,202
18375493,12
10023509,43
12936975,45
19994709,10
18129713,23
13670181,69
15825863,7
12126250,73
12066484,4
19056516,47
14337478,130
15057245,197
12651390,116
17455973,187
13111160,4
14629794,45
17884669,97
15156843,112
17751186,196
11888566,53
12724454,25
10242269,151
18528515,143
19006782,147
16473704,44
12725017,91
10505499,42
19579809,172
10088727,23
18547454,61
14929013,150
18568530,26
19117054,53
18950762,52
12743906,15
10557003,48
12066235,191
15275582,18
17533429,87
17424396,103
16798914,188
19999647,152
18676819,193
18451283,63
19763145,24
12521310,13
10732583,195
12205400,95
19529497,62
19416303,34
13460773,26
11629858,83
12850770,15
15521709,52
19403638,13
11873348,60
12548539,54
15208174,13
14050879,27
14440004,2
16203248,11
13191795,7
10258535,203
15851066,158
13757285,100
11398657,121
15401439,146
15438919,108
10039572,49
10577572,25
15328239,120
18490915,73
13843851,31
10241763,10
10852352,127
18519312,44
10719858,184
19053561,2
14771776,101
10619429,47
11676227,43
13229574,35
14201314,66
15767856,26
19193558,96
12675874,11
12349937,45
12489554,74
12281127,150
17486235,39
14917110,152
16322569,86
10745344,52
15331181,73
14600903,96
14780788,124
18738475,201
15950520,8
14640720,126
13959502,71
19496662,138
13442652,156
17494931,69
12524166,117
19998582,55
11067596,4
18258413,83
16039970,89
12593175,149
14824148,88
13056465,73
11873500,115
17911611,62
18040819,164
11165288,119
11283803,40
17503728,76
11500339,92
10904484,20
16923223,91
13990932,35
19820882,149
12617765,163
15902555,28
10268593,65
13189830,99
11229506,197
10042815,42
17406210,12
11545356,48
13469241,21
12990892,130
16178587,29
15675194,171
10500280,114
17764007,177
12209671,23
11287337,194
18677152,126
13578793,108
18647376,68
16330457,63
15733989,14
14422916,107
16893550,22
12405912,55
11374989,116
17918506,41
15461321,68
18273899,91
10487865,91
10369238,10
14930451,161
18471017,104
13595349,5
13704176,79
15343438,31
14700408,11
12438971,55
16997135,2
18037289,4
11247281,43
18431431,5
14917389,33
13989906,36
12063233,57
10509477,256
11879643,92
19094232,20
16116547,66
18402422,117
19026992,77
12549797,45
13266138,196
15942308,48
17481786,41
10427860,61
13790241,184
12144507,58
19084039,91
19231287,75
16848913,170
15798518,5
13016776,130
12054652,141
17864080,197
13534343,107
13447521,250
14996822,62
12795895,12
14236637,134
12797540,26
13718636,50
18783273,84
18015979,44
19426737,162
12282553,43
18446454,230
14665685,99
17718395,165
11199029,48
11734804,25
18827332,123
17559493,165
16253455,103
14252965,156
11004522,115
11716942,47
10603743,49
12605605,13
12024446,48
19302639,86
11077516,28
12924414,124
15822364,22
19227425,85
10655307,123
17427573,64
15405300,162
16486205,7
19288151,44
18545960,200
18458539,151
13555596,72
13705508,86
12563048,230
12224364,3
15806054,43
15691073,21
15524945,181
19924356,35
12950892,165
10149996,108
14047638,148
14847846,104
12416246,114
13096746,132
10889200,74
17722277,136
10448214,5
19639425,59
12805424,177
18537288,167
12635162,70
17425749,29
13009867,71
17462480,111
17385337,27
11612407,54
11315052,104
13278328,100
14412939,30
10907310,51
15513487,154
10546670,72
16806781,58
18338338,131
15031986,8
10649018,132
12348285,219
17555415,67
17024549,44
19744649,164
10821527,206
15858696,99
14129409,9
15068607,63
10371729,52
18552336,166
11179649,121
10725494,32
17897742,34
16903912,43
11309061,21
16228963,166
16985982,126
14889348,27
14076910,37
11766081,94
11461833,55
16001421,52
14223192,53
14317396,70
14334338,120
14250379,201
11948320,147
13505915,35
16229313,27
15482828,35
15916234,158
17320248,16
11659141,121
12355976,92
19184075,189
16503516,188
15245677,177
11895465,41
18198461,70
15395991,54
14636181,104
14427167,43
17801918,54
16933750,45
16424675,145
14666892,7
10534221,50
16561650,149
17833536,66
14687819,33
11229674,216
13211594,72
18444706,20
14936913,76
16147959,30
12293035,164
12281601,40
18656096,196
10613944,114
19035647,168
11198971,33
17238286,159
10814313,173
15504391,93
11141025,3
10640862,161
17107172,23
13350367,68
11941400,71
15533816,77
10575724,23
10821618,16
16530682,138
10778677,49
17906295,133
17523148,95
10744188,177
18899943,153
19158993,6
10367140,218
15981473,14
17819816,59
19628650,45
11525069,34
10582928,251
14182220,144
14346624,106
16030587,28
12667850,44
16595595,221
11068965,64
10678203,16
13040945,103
10582652,3
16851695,70
14245374,136
13063778,79
16071305,127
17158963,108
11921243,87
16684358,172
13828740,115
12206930,119
15900135,120
11133210,124
15882595,219
18498779,124
18378620,70
13818318,223
18043428,88
15958775,61
15675242,122
13119928,26
15617996,81
15903503,48
19860984,21
16579099,47
17741084,88
10928279,193
19102133,90
11044383,65
19254310,25
19308183,144
18277145,78
11127230,31
10359693,112
14288141,15
13334297,110
12019744,143
18581922,29
14043167,143
17228995,14
19801602,189
17516466,81
17587874,41
16673158,92
15708106,17
13033534,157
11401252,44
13977143,16
15844244,60
12989682,6
12560362,32
16327817,8
12879279,166
12430361,80
11352273,49
17547760,156
17502361,6
14555341,61
14218972,68
17815433,95
16909168,85
12319802,170
13942667,88
14575443,16
12757736,57
15973537,150
10971660,25
12202933,55
10348443,266
15182983,191
14774840,126
18209539,39
19327424,10
13586770,128
15699593,152
19673460,21
15343096,129
13711178,186
19564694,42
11592348,73
10155474,180
18728588,193
16527352,25
12530446,22
14784477,167
19776046,207
10683711,139
10771859,109
15322460,53
14708063,112
15908181,102
14388793,170
12042077,172
12548304,11
13207414,130
18030469,171
11132132,173
10929819,136
13428591,199
19455784,141
10211730,177
11971539,9
14951454,96
13556687,5
15304167,118
14878576,112
17580022,27
11900999,85
10889897,191
17191263,40
17216755,3
14690844,35
12470563,9
11264158,92
19998753,80
14461883,33
11479406,3
13850050,102
15117490,99
12187528,151
10780991,52
10374133,21
12492246,93
12015033,120
16500974,13
13834277,22
19694945,92
14965813,147
18469881,105
12860503,115
15761114,76
13250895,35
19036584,251
14338281,105
11539567,109
14697434,58
18618158,43
16335969,88
12659593,54
11700615,110
12845459,54
19078038,126
13366422,86
13282247,152
19483453,53
17416334,140
14754307,56
12519462,123
13289079,7
10437871,152
16990534,21
10622573,94
14597987,68
14143316,105
15331150,142
16148325,68
18435154,64
10473042,105
17681568,152
11399468,193
19723108,75
18472940,174
16635256,79
11148203,210
13660054,13
16067519,40
11897307,101
17592681,131
16926563,90
19103918,72
11850681,33
15369452,252
12459186,135
19284046,146
15901282,138
11275620,97
14867603,99
13609978,102
10762716,10
17364987,78
11311102,144
10604757,206
13105022,37
16598218,34
13134870,189
17718269,130
19094437,82
18095715,82
18143798,29
18369183,58
11448052,129
15034680,103
13263056,4
10581301,63
18280383,155
19736768,43
16507298,7
13265721,26
10354823,193
13683530,70
10570155,191
18974698,83
17118838,160
19390690,52
19117353,120
11718271,44
18198050,19
16153603,50
15905450,32
17777188,167
13810624,133
18428151,10
16601243,138
19026457,171
12668444,162
16363754,50
14688173,113
11798740,198
14644135,84
14924017,35
13695578,77
17914146,147
11965928,72
17091484,13
13358666,110
12562173,17
13833705,48
11322988,114
17900200,9
13992300,48
16861315,65
18731530,32
16662232,113
18809272,10
16474372,138
15716243,47
14829926,7
14080744,71
18049716,12
16187117,201
19517363,162
16001195,97
14023847,26
18207912,53
14208170,9
11555748,13
10706479,193
10438322,239
15450354,106
18256488,134
12971741,15
11350850,135
18151671,134
16445841,142
16170371,33
13995114,158
16488059,85
10876125,79
16645534,40
10716199,39
14030335,23
11202379,66
18890949,65
19472417,124
13962197,89
16826603,80
19870086,36
10047325,99
17428309,252
10072090,88
12085410,45
17197733,199
18695664,171
10522660,11
11353686,74
19606674,51
16440417,104
11907199,171
15797904,129
18378521,29
11339639,162
10478045,29
12904723,108
19741855,101
14047788,120
14409460,87
12752294,188
11916472,47
11020629,150
15432198,164
16566359,21
10372349,132
19600611,90
18436675,28
19692512,137
13659833,13
11781838,138
14803387,22
10934563,54
18180430,132
12048857,24
18863989,21
18982255,83
16674934,140
11799911,20
18111698,120
13139047,148
14714678,120
18764895,12
19314419,47
11077526,65
16219360,49
13564846,123
11155591,103
16682378,86
19343455,118
14232520,80
14366780,191
14418793,42
19383663,7
19720092,180
12114116,21
10483083,104
14857521,36
10335270,121
15267253,120
15059795,209
17270042,178
19755395,111
15688364,158
10973162,44
14171560,77
11235315,8
18677336,121
10719389,97
17182006,208
19204579,215
11933230,13
15125074,68
19726861,67
17229135,55
17650072,54
11424215,169
18973839,65
14111027,104
11157101,104
14721929,4
13304710,143
13215599,100
11920824,99
13293493,87
13676740,50
17408293,41
15751869,174
17862032,66
13023158,231
13884548,58
17281627,100
17947234,74
19374664,12
19814771,41
14445902,56
12971064,169
19929743,86
10134350,87
19993804,58
19149142,141
16859889,26
18393643,11
16881110,74
13930729,144
17882974,138
17916448,42
16092974,126
15291452,185
13661527,26
17841615,226
12903799,200
15267748,29
13041524,2
11838441,51
18485928,182
14124820,155
17712242,52
11367895,118
11741166,186
10012801,95
19215468,43
14862282,56
13411513,110
17432080,119
10277001,15
13908281,189
19626904,210
19905039,95
14071606,74
10422376,170
10552351,197
19340729,57
18491761,36
10290416,124
13100757,26
11850270,63
16238631,64
13910402,164
18557811,129
13854205,24
16600947,35
16500330,170
11215574,54
19521822,76
15338507,14
16952678,86
19657260,15
10805897,90
10894320,61
12686470,139
13165829,54
12022756,14
19578860,5
16584070,151
11498729,114
15839189,34
13899563,2
17908106,111
10084261,66
13845773,41
14825446,5
11756366,61
13848826,87
16597597,13
12592190,21
17786542,110
12817804,211
18234821,18
18830129,14
15060323,137
19930949,32
18542385,44
15973490,61
15291437,104
10867111,48
10697452,44
10054672,78
12769519,134
13014734,104
13060914,143
13786166,25
18583121,141
10765245,21
10502266,51
15208526,40
16915151,87
11940885,62
12154012,28
19618415,74
16147612,130
11979612,135
16099722,143
10618273,140
11343139,187
17800524,47
15395187,212
14195273,52
16552884,180
18180739,17
19016498,5
17723990,74
11264857,113
19027158,7
14669346,194
13969993,40
19117012,12
18159298,51
10715394,145
11103918,66
19617776,165
18821379,79
17929599,206
16606505,58
12316770,143
15636021,93
16834972,26
18280943,23
12363121,229
16906256,137
11243619,143
16284326,24
16408800,131
15143235,211
16555435,170
18019264,170
19778669,112
17926715,172
17150251,46
11245527,172
12551263,9
18650765,54
10444932,171
12467625,7
13983323,123
12735435,205
15925835,11
13845133,30
14955891,16
13967367,34
10409323,193
14988424,89
12283493,22
15815744,12
11948316,166
16020649,166
13385095,31
15006457,126
14109235,51
13092858,155
18033192,177
19671453,43
14127673,135
10413865,114
11852986,32
16231827,135
10396760,95
19119129,80
19223155,30
17060755,121
11600131,19
15580106,13
15697690,137
18478618,172
17604328,181
11028106,111
17823052,239
13234647,103
19399710,170
10030257,10
18369645,39
18715496,16
16335360,16
15680979,47
18074033,10
13373646,34
17135515,24
13137758,10
13617043,153
18461600,167
10154968,116
11873849,63
12840849,89
14460322,3
11107966,38
12584584,48
17871155,140
15698033,62
17551921,47
19322889,7
16801836,124
17409758,17
11557392,45
12469143,35
10055434,54
10248759,31
19812268,49
15740246,91
17932828,13
16147353,193
10136790,37
14625393,62
17347005,65
16298250,140
13602648,69
12316661,48
19482773,133
18669874,66
11418859,128
13618224,167
15570200,12
13173824,53
10132785,42
10225720,138
15392114,61
13202502,10
11006555,49
11709610,15
11575784,66
19924766,127
10958982,25
14066271,82
19432619,30
15147321,179
12979933,4
14244991,28
19804174,69
14205582,86
17514764,151
15242261,97
13625777,63
12490930,86
18513891,159
14596324,79
15795399,92
17169871,193
13503519,109
11826412,63
18152530,47
12607934,49
16780739,110
19770138,97
17300642,52
17159230,10
19216736,23
10492516,47
16615578,27
15469068,44
19304909,136
11832375,228
11192750,74
13714094,184
18603430,38
10978692,19
18772197,184
13917362,200
19781282,186
13595815,147
18444223,65
13741081,114
18380093,123
16990304,100
13157644,36
14544067,112
16469077,165
13023243,203
11581936,189
12593855,2
16893174,45
14126576,21
12429356,223
14482842,156
10621672,106
17029241,21
10217836,41
18002022,121
14105345,60
13307079,153
15708540,63
17784624,41
17545969,300
12472207,24
10140158,66
11219153,175
18602860,92
15580693,165
11903371,41
18546421,80
18999907,20
12612104,23
12158105,23
17211799,81
18860787,17
16904485,51
17527579,17
18953356,210
14439550,30
13138973,5
18699263,44
14862083,142
19680861,13
13545361,109
14421260,63
18134661,23
15397869,72
14899623,14
10142566,168
12402883,182
10384105,103
10555485,48
16853970,84
12282015,34
15812603,119
15665931,13
16691594,162
16413230,39
13331407,53
18923068,155
19936530,142
14341087,114
18543333,106
16969674,96
12756164,11
16979438,25
12257295,51
19876973,42
12076075,31
11712467,61
13426579,26
16239280,8
11364515,132
17968573,55
13045372,152
10392877,190
14469765,32
11163560,21
19872182,160
12306781,38
19115156,27
19680358,175
16522774,45
13719217,5
18640109,19
17242914,203
18122138,135
18842185,115
11236706,125
16487643,111
13409923,32
19033207,144
15148209,7
15103183,59
19808698,91
10756571,145
12996106,18
13038144,98
11259510,144
14327165,8
12047880,92
11909827,55
12775148,92
10439964,171
14572505,183
19137916,62
16973865,155
15707270,11
19265312,81
16542676,13
16017569,52
19360326,165
12451704,223
14476148,92
19221309,117
14579051,32
13004444,168
15786512,19
16684937,29
14875578,69
17749229,114
11438547,156
13275393,143
18740257,27
14459835,201
16917034,23
12560809,236
19376847,137
19600537,107
16701146,104
12334750,134
15647186,87
16608280,179
10265844,216
14428832,227
12920849,132
11404132,110
10498347,91
10708209,147
16024339,183
17218347,113
18436863,135
12055453,110
13545843,4
18011309,110
15910542,42
11286454,153
19143835,54
10496969,29
12656393,22
10300011,18
14025181,134
13847918,40
17478690,223
18460190,101
13920685,75
19352117,6
18345978,198
16998689,23
10129910,24
17057418,107
17806735,16
19274240,144
19593680,93
12638658,142
17209778,77
14238440,35
16757857,98
14380972,106
11086377,151
12001492,72
13835087,29
12868521,88
11409013,56
15575506,60
18516735,59
17116435,103
10705266,198
14827977,209
16692718,47
16590422,51
19484612,90
10489424,76
19422296,25
11677405,124
18835413,13
14952872,194
12322337,43
12258489,69
17082791,144
15449322,75
10274403,106
14651675,78
19666887,190
15126338,24
17313878,114
16253260,137
16481621,4
18615172,249
11533428,45
14528827,38
19164799,131
14221607,14
12610747,213
18495187,78
13098248,24
16984579,114
16309327,56
19180622,160
15707692,142
10173035,160
17976884,173
13052693,174
15936301,20
15181343,138
11584595,254
10121024,195
19235693,3
13825848,27
11126268,207
10945597,37
14228803,167
18580687,15
15920882,81
17321883,131
17543383,5
10883261,179
18065747,118
15073838,38
18609449,130
14454504,38
11735293,30
16734316,76
12777318,42
13992094,48
17345083,173
16326741,17
12553617,147
10253739,28
18250249,101
14661173,78
18963715,54
19393203,33
10301101,104
16347757,18
19094509,149
18328637,115
10957774,21
12974511,61
13518030,56
15688386,154
12862953,49
19800858,22
14242763,26
16699376,232
12770734,223
15114078,70
13995058,189
10780473,45
17888673,66
19197010,38
10441175,181
13080839,95
14418171,81
11996750,35
18829206,99
15143484,134
18042850,10
13741110,126
12230460,162
17583603,104
13754858,10
17198606,46
16378365,135
17512301,67
11604337,15
17023365,178
17674604,17
14827879,10
16885161,99
16447213,78
14857340,84
18063957,109
10986664,176
14767639,56
14700383,73
10251049,115
12940289,23
11505250,96
14512161,164
17302103,9
15687185,150
18091893,11
17231013,54
14280623,23
18719613,160
17627561,149
17001843,25
15120684,12
14081183,211
17740205,12
13582274,89
15413735,23
14107597,31
18900882,82
17967237,29
12522778,73
19608919,224
10328565,37
19167502,107
11236698,88
19071934,72
17664310,173
17179376,118
15096517,18
16711455,33
18019170,150
13979257,60
19339030,20
15772709,31
15824904,108
13063321,44
13395771,157
13902682,56
14730936,19
10598982,35
10258184,45
11644663,22
16575108,39
15659087,5
13004533,56
14679867,182
18151115,128
12097772,59
17526888,29
13998079,65
11132230,34
10713082,54
13834859,9
17477715,49
19468940,65
16533004,27
11004182,60
10508035,9
12912544,60
12820479,82
18839060,13
13592901,208
12876082,48
13437669,9
11509955,101
11144418,52
10531383,8
11952252,172
12614954,168
15613656,160
13315759,27
10065831,54
13912992,67
15460172,173
16490579,248
17723226,8
14275480,67
17977305,192
17280556,134
10572763,106
19207712,116
19283892,9
15054705,5
13464108,41
10659471,72
12855636,43
16287991,16
19987869,178
17701144,46
17878231,101
16161839,82
10290474,20
11494472,19
11236270,13
19677169,68
10806105,13
17414076,38
17929740,18
10439736,8
15201360,59
12369382,46
19999086,42
16889474,217
14142729,75
10626203,52
11234937,36
14841795,94
13439821,60
19714848,183
19874426,7
15211896,222
14810295,224
11338815,165
12500305,16
17787316,132
13413557,135
17011243,193
10261696,87
10518154,96
13137627,52
15949814,140
11831290,31
16306241,84
18146889,19
15482212,80
18341246,61
15206307,41
18234025,177
17118645,186
13894534,113
11497178,158
19658957,45
13131421,75
16768990,108
16109501,159
17581295,201
17602676,47
10891281,90
18805389,104
10182922,7
14223696,65
18479564,170
10504997,60
12657700,33
19791279,5
10698262,51
14553677,165
14365826,29
14347033,82
11643295,81
13497699,167
18312420,173
19072513,117
11426951,57
13678701,154
13866660,28
11370499,28
16446052,37
13410712,13
14663952,155
14933522,19
15446458,189
18249723,192
18656729,27
13331763,19
19452062,124
13394823,9
16211074,22
17026128,31
15096771,60
18172503,207
12694315,155
19375845,87
14130422,35
19861664,198
14584253,37
13742239,139
19553206,45
18471107,61
16013879,17
11079294,28
14405404,21
17726062,200
11580936,104
10587939,59
13198428,127
11566584,111
13655505,115
18789452,37
12836071,153
16834385,28
16800770,14
12737789,176
10295862,105
19263638,71
19456818,61
19549987,84
10174577,105
19323335,94
15503974,83
19729149,77
18654886,230
16418277,179
14340817,101
17592037,27
19104845,161
13899986,57
12623721,5
16200540,172
15848696,169
19096001,193
19036945,27
17880991,18
17999904,40
17210588,202
16399901,74
17345453,85
17855805,35
17752300,96
16156028,203
18934193,126
13470606,91
17701093,9
16734340,109
15709435,7
11376204,152
18228062,9
16664880,23
13202100,6
16577415,32
13554094,67
13603925,84
16002744,37
14412517,174
15463899,49
17674137,76
11984801,59
17012784,83
18738442,64
18265720,7
13597358,4
16612651,20
13704703,55
14516093,133
16420783,184
16963484,84
14199182,76
15762806,27
12447334,118
17577771,19
12437699,173
10169930,46
15929932,187
12405945,110
12890855,30
15457723,166
10061627,11
17304571,42
16807318,94
17972939,212
12725242,45
11384974,164
16330427,113
16087348,146
16724473,44
19925665,132
13734305,21
17743296,97
14908709,11
10315338,230
11164848,220
11633913,11
11370722,190
17585763,108
12859498,167
18191086,128
12138344,49
16718140,136
19913655,200
17464457,5
18127764,20
18244602,198
17010521,45
19461073,35
19882652,141
12843676,133
17910606,79
14560093,102
13471646,79
10411003,150
13728176,3
12984216,26
12529076,30
10858685,138
11427185,219
10738453,65
12271736,96
10551051,184
17289141,102
19052585,36
17029297,116
16367706,165
10711680,39
13235397,3
10153799,40
13439846,55
11019387,175
15417553,102
15463000,67
10466099,18
16236160,217
18175296,215
11477006,20
12362880,18
17525837,261
13688825,108
15397806,189
12528971,188
16647489,82
18571939,55
12484482,161
11478186,36
15228800,79
15121859,116
19435048,7
11935699,231
10659898,12
15984339,202
15705598,46
11252835,72
15380542,29
14088332,142
17614380,121
19294552,88
11304280,228
19044203,186
12297277,138
15510241,188
10826473,42
17824478,184
18353709,44
15134030,4
18601829,4
18903942,175
14984460,6
17005835,28
11983331,100
16544699,97
16959568,80
18601605,200
17711392,203
16064729,38
16298216,33
14396261,54
18130473,127
11510784,190
12685950,155
12285465,85
14362401,79
13995297,4
15463161,88
19376524,36
15783742,152
11999028,69
14767729,149
10319457,84
13954056,80
10272605,46
19780745,135
16097818,17
13316334,46
16535301,202
16109757,12
12669956,116
18324454,150
18864985,13
11991458,6
17145793,15
17701209,114
10791124,68
12169448,12
19633902,82
15278284,45
15506395,174
16165299,52
13867618,16
16711357,23
13606810,100
15129031,142
16561639,21
11494562,57
18068401,35
17679036,129
12558971,134
12782916,59
15485728,131
16917824,7
11068769,35
13081421,198
13494191,125
12933664,9
14324343,19
13827208,67
15229136,105
16579928,104
13502848,24
18525975,161
13677720,146
16574333,109
15274716,200
15116033,139
18237439,188
13392442,182
18221396,126
19966675,34
10823080,101
11021920,152
12965936,9
11580094,83
12128107,157
18907221,39
13943410,22
13902591,173
11640616,10
17910282,8
14896158,180
10057403,43
18700525,28
14032757,73
14265144,159
17825931,25
14289608,60
16433796,149
18374621,20
13762901,15
12320654,184
10265215,178
15102599,56
16682384,98
11333241,92
17491113,129
13567000,32
10882980,132
12906300,195
19191395,29
16421910,149
12725723,85
16738965,20
10155136,9
10518667,162
13064999,50
18685732,144
17157832,89
15223329,37
15399629,123
16065679,115
18178136,252
11791395,26
15740279,137
16176789,23
10711577,24
16115081,69
17537770,22
14253469,30
18098703,155
15583203,27
10823827,41
19343481,58
11320670,176
12012161,116
12252501,92
18432408,147
12932014,92
19380588,166
17188091,14
17455639,272
10211735,4
16059564,143
11941548,40
13149448,44
15495699,24
16540389,190
16656620,132
14527077,79
15602091,69
11245616,4
15856326,117
11562178,43
